integration_radius_cm,enclosed_count,enclosed_fraction,target_containment_fraction
0.3791413684236665,3764,0.13702719429174706,0.137
0.380606029033333,3791,0.13801012049947214,0.138
0.3823817277934419,3819,0.1390294513815574,0.139
0.38399302720791484,3846,0.14001237758928248,0.14
0.38588644298258346,3874,0.14103170847136773,0.141
0.3875413509410928,3901,0.14201463467909278,0.142
0.3891959640852688,3929,0.14303396556117806,0.143
0.3911272944781762,3956,0.14401689176890312,0.144
0.39299754666952347,3984,0.1450362226509884,0.145
0.39456881004073746,4011,0.14601914885871345,0.146
0.3956931554850488,4038,0.14700207506643853,0.147
0.39763689561152654,4066,0.14802140594852378,0.148
0.39899232589086886,4093,0.14900433215624886,0.149
0.4007805748622295,4121,0.15002366303833412,0.15
0.401866027066006,4148,0.1510065892460592,0.151
0.40324189726600773,4176,0.15202592012814445,0.152
0.40459924715742407,4203,0.15300884633586953,0.153
0.4063515739377249,4231,0.15402817721795478,0.154
0.4087430369316233,4258,0.15501110342567986,0.155
0.4100058346761535,4286,0.15603043430776511,0.156
0.4120765287921409,4313,0.1570133605154902,0.157
0.41380314557426656,4341,0.15803269139757545,0.158
0.4149189379346149,4368,0.15901561760530053,0.159
0.4165766678081963,4396,0.16003494848738578,0.16
0.4183324288121199,4423,0.16101787469511086,0.161
0.41960540478980857,4450,0.16200080090283592,0.162
0.42101875671642214,4478,0.1630201317849212,0.163
0.42237129354430025,4505,0.16400305799264625,0.164
0.42405810601767085,4533,0.16502238887473153,0.165
0.4253730376736295,4560,0.16600531508245658,0.166
0.427364895479068,4588,0.16702464596454183,0.167
0.4290558445324288,4615,0.16800757217226692,0.168
0.43051349219531954,4643,0.16902690305435217,0.169
0.4318139400414434,4670,0.17000982926207725,0.17
0.43310150617815807,4698,0.1710291601441625,0.171
0.43436665636897764,4725,0.17201208635188758,0.172
0.4364463199808155,4753,0.17303141723397283,0.173
0.43779101855768227,4780,0.17401434344169792,0.174
0.4390096591043124,4808,0.17503367432378317,0.175
0.4398247330101026,4835,0.17601660053150825,0.176
0.44143494939431266,4863,0.1770359314135935,0.177
0.4426992000472609,4890,0.17801885762131858,0.178
0.44451855338795976,4917,0.17900178382904364,0.179
0.4461531590105508,4945,0.18002111471112892,0.18
0.44719319501810273,4972,0.18100404091885397,0.181
0.44816264173265247,5000,0.18202337180093925,0.182
0.44969037336508233,5027,0.1830062980086643,0.183
0.4512798865510124,5055,0.18402562889074958,0.184
0.45265222066651634,5082,0.18500855509847464,0.185
0.4542582303680465,5110,0.18602788598055991,0.186
0.4559324163294776,5137,0.18701081218828497,0.187
0.4577691253746097,5165,0.18803014307037025,0.188
0.4589999950054583,5192,0.1890130692780953,0.189
0.4601197483550064,5220,0.19003240016018055,0.19
0.46128126389722285,5247,0.19101532636790564,0.191
0.4627174522576295,5275,0.1920346572499909,0.192
0.4637649602815031,5302,0.19301758345771597,0.193
0.4650932208493813,5329,0.19400050966544105,0.194
0.46636733362763244,5357,0.1950198405475263,0.195
0.46796492946515167,5384,0.19600276675525138,0.196
0.4692999108975509,5412,0.19702209763733664,0.197
0.47062933668996804,5439,0.19800502384506172,0.198
0.47233668658914635,5467,0.19902435472714697,0.199
0.4736416605657703,5494,0.20000728093487205,0.2
0.4749535328753002,5522,0.2010266118169573,0.201
0.476285016222313,5549,0.20200953802468236,0.202
